"Cor","PValue","QValue","label","numCellLines"
"0.13341939376043657","0.000005629105670103709","0.00033553000243367295","RSF1","1150"
"0.13336361531164248","0.000005680455982646352","0.00033666053225405194","FAT2","1150"
"0.13330268413696922","0.00000573706164457575","0.00033726430774487064","MAFB","1150"
"0.13284806139474556","0.000006176758979555598","0.0003569791076461406","MB21D2","1150"
"0.13270820309557843","0.000006318381352991078","0.00036038579896427567","NRSN2","1150"
"0.13270665055521122","0.0000063199707540353484","0.00036038579896427567","NIPAL4","1150"
"0.13269702953630197","0.5364964848343573","0.8916015028434332","CSF2RA","24"
"0.13250559659351463","0.0000065290582434394095","0.00036984304427323836","HBM","1150"
"0.1317639171755124","0.000007358999446841092","0.0004127554214331494","FAM43A","1150"
"0.13166062930858347","0.5397116098662526","0.8916015028434332","TAAR9","24"
"0.13165308002768097","0.00000749136647700966","0.0004188065566085106","PHLDA3","1150"
"0.1315725571938072","0.000007588953365196674","0.00042288021243784855","PIM3","1150"
"0.1313539432686854","0.000007860054319601566","0.00043374822337233546","SOX21","1150"
"0.13128358242580754","0.000007949257735555362","0.0004372602960840694","PUSL1","1150"
"0.1308959360907825","0.000008458307675384139","0.00046377009423973224","FAHD1","1150"
"0.13077288812163312","0.000008626295931808997","0.00047146979075225726","BHLHE41","1150"
"0.13037476221083213","0.00000919192030106642","0.0004960447337234803","SOX14","1150"
"0.13031693758260493","0.000009276959189924572","0.0004990595624592442","MAL","1150"
"0.13005122276904701","0.5447220232132454","0.8916015028434332","PRRT1B","24"
"0.13000147409978358","0.000009754268775650979","0.0005166138574150505","CACNA2D3","1150"
"0.12977538420160517","0.000010110668323895838","0.0005273268384661161","SLC7A11","1150"
"0.12974982451772774","0.000010151732309452373","0.0005278592237623153","NACC2","1150"
"0.1296977287561878","0.000010235922013653178","0.0005306239935986816","LDLRAP1","1150"
"0.1296553404148577","0.000010304914913687197","0.0005325866447989331","CATIP","1150"
"0.12960832023776767","0.00001038196558840611","0.0005340075302781438","KCTD12","1150"
"0.1293799989760366","0.000010763986478622791","0.0005461156556264983","UBTD1","1150"
"0.12908105062417224","0.000011284478416513544","0.0005694500656970419","CYP26B1","1150"
"0.12894891570608646","0.000011522104452725844","0.00057973129668465","NAA30","1150"
"0.12870979533835283","0.000011964306116310115","0.0006002152044918391","PCARE","1150"
"0.12860983488090444","0.00003476915125323436","0.004914040043790457","CISD1","1030"
"0.1285219210827958","0.01896469365924988","0.08717533164853747","PRH2","333"
"0.1284089082772927","0.5498569251006857","0.8916015028434332","OR14K1","24"
"0.1282292012743223","0.5504201445910241","0.8916015028434332","C20orf204","24"
"0.12819769242362475","0.000012966363999491133","0.0006374011176416517","KIF17","1150"
"0.1281051971157902","0.000013155678880023471","0.0006439559815505374","MFSD3","1150"
"0.1280027028100264","0.000013368534538495357","0.0006466874088896733","NT5C2","1150"
"0.12795366969025362","0.000013471520853805366","0.0006491755133691505","SLC38A8","1150"
"0.12767478675916966","0.000014071796447633228","0.0006724196140493342","HAND1","1150"
"0.12761061076707964","0.000014213492736454434","0.0006756467342442296","INSIG1","1150"
"0.12760843455551518","0.000014218321408074043","0.0006756467342442296","PHOX2A","1150"
"0.12751124577056255","0.00001443556815079829","0.0006803010037347283","NRG2","1150"
"0.12747720217551886","0.000014512410908346209","0.0006820434434315346","THPO","1150"
"0.12728018805688635","0.000014964815989811322","0.0007013783757197324","GEM","1150"
"0.12726144774965317","0.5534577115878327","0.8916015028434332","GOLGA6L2","24"
"0.12725703570623403","0.000015018854284184807","0.0007019878148621571","LFNG","1150"
"0.12716508361275355","0.020273332941520342","0.08717533164853747","ADAMTS7","333"
"0.12685437881070943","0.00001598891328966933","0.0007412529529712013","AFF4","1150"
"0.12672728229896507","0.000016307295016547793","0.000751937724657906","STON1","1150"
"0.12660549745240454","0.000016618025750940743","0.0007642058239821056","NDUFA9","1150"
